,country/region,province/state,lat,long,time_period,confirmed,cumulative_confirmed
1392,US,0,40.0,-100.0,2021-05,990273070,4253630471
1393,Uganda,0,1.373333,32.290275,2021-05,1298253,5935595
1394,Ukraine,0,48.3794,31.1656,2021-05,66090079,240137284
1395,United Arab Emirates,0,23.424076,53.847818000000004,2021-05,16379561,60502810
1396,United Kingdom,Anguilla,18.2206,-63.0686,2021-05,3140,463720737
1397,United Kingdom,Bermuda,32.3078,-64.7505,2021-05,73806,463794543
1398,United Kingdom,British Virgin Islands,18.4207,-64.64,2021-05,6963,463801506
1399,United Kingdom,Cayman Islands,19.3133,-81.2546,2021-05,16884,463818390
1400,United Kingdom,Channel Islands,49.3723,-2.3644,2021-05,0,463818390
1401,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2021-05,1890,463820280
1402,United Kingdom,Gibraltar,36.1408,-5.3536,2021-05,128619,463948899
1403,United Kingdom,Guernsey,49.448196,-2.58949,2021-05,24661,463973560
1404,United Kingdom,Isle of Man,54.2361,-4.5481,2021-05,47717,464021277
1405,United Kingdom,Jersey,49.2138,-2.1358,2021-05,97068,464118345
1406,United Kingdom,Montserrat,16.742498,-62.187366000000004,2021-05,600,464118945
1407,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,2021-05,120,464119065
1408,United Kingdom,Turks and Caicos Islands,21.694000000000003,-71.7979,2021-05,72134,464191199
1409,United Kingdom,0,55.3781,-3.4360000000000004,2021-05,133490640,597681839
1410,Uruguay,0,-32.5228,-55.7658,2021-05,7292787,16346813
1411,Uzbekistan,0,41.377491,64.585262,2021-05,2886879,12300289
1412,Vanuatu,0,-15.3767,166.9592,2021-05,120,350
1413,Venezuela,0,6.4238,-66.5897,2021-05,6466282,23311609
1414,Vietnam,0,14.058323999999999,108.277199,2021-05,134942,397093
1415,West Bank and Gaza,0,31.9522,35.2332,2021-05,9103358,32546029
1416,Winter Olympics 2022,0,39.9042,116.4074,2021-05,0,0
1417,Yemen,0,15.552726999999999,48.516388,2021-05,196570,573158
1418,Zambia,0,-13.133897,27.849332,2021-05,2783387,10865471
1419,Zimbabwe,0,-19.015438,29.154857,2021-05,1157274,5047855
1420,Afghanistan,0,33.93911,67.709953,2021-06,2746811,11144887
1421,Albania,0,41.1533,20.1683,2021-06,3841056,19596204
1422,Algeria,0,28.0339,1.6596,2021-06,3894768,20674805
1423,Andorra,0,42.5063,1.5218,2021-06,400922,2067418
1424,Angola,0,-11.2027,17.8739,2021-06,1072062,4444822
1425,Antarctica,0,-71.9499,23.346999999999998,2021-06,0,0
1426,Antigua and Barbuda,0,17.0608,-61.7964,2021-06,36622,155814
1427,Argentina,0,-38.4161,-63.6167,2021-06,120791048,472468226
1428,Armenia,0,40.0691,45.0382,2021-06,6492524,33971404
1429,Australia,Australian Capital Territory,-35.4735,149.0124,2021-06,3596,4273949
1430,Australia,New South Wales,-33.8688,151.2093,2021-06,164055,4438004
1431,Australia,Northern Territory,-12.4634,130.8456,2021-06,5110,4443114
1432,Australia,Queensland,-27.4698,153.0251,2021-06,48053,4491167
1433,Australia,South Australia,-34.9285,138.6007,2021-06,22571,4513738
1434,Australia,Tasmania,-42.8821,147.3272,2021-06,6786,4520524
1435,Australia,Victoria,-37.8136,144.9631,2021-06,599472,5119996
1436,Australia,Western Australia,-31.9505,115.8605,2021-06,29577,5149573
1437,Austria,0,47.5162,14.5501,2021-06,18806438,93323048
1438,Azerbaijan,0,40.1431,47.5769,2021-06,9721175,48464914
1439,Bahamas,0,25.025885,-78.035889,2021-06,353825,1697214
1440,Bahrain,0,26.0275,50.55,2021-06,7487946,28245098
1441,Bangladesh,0,23.685,90.3563,2021-06,24438134,115568446
1442,Barbados,0,13.1939,-59.5432,2021-06,117274,539669
1443,Belarus,0,53.7098,27.9534,2021-06,11795640,56045181
1444,Belgium,0,50.8333,4.469936,2021-06,31213236,154252952
1445,Belize,0,17.1899,-88.4976,2021-06,376856,2165296
1446,Benin,0,9.3077,2.3158,2021-06,235714,1123893
1447,Bhutan,0,27.5142,90.4336,2021-06,53712,194693
1448,Bolivia,0,-16.2902,-63.5887,2021-06,11880048,50006282
1449,Bosnia and Herzegovina,0,43.9159,17.6791,2021-06,5935122,28757882
1450,Botswana,0,-22.3285,24.6849,2021-06,1797563,6858812
1451,Brazil,0,-14.235,-51.9253,2021-06,510721144,2247541800
1452,Brunei,0,4.5353,114.7277,2021-06,7267,36730
1453,Bulgaria,0,42.7339,25.4858,2021-06,12195323,56907065
1454,Burkina Faso,0,12.2383,-1.5616,2021-06,390382,2119878
1455,Burma,0,21.9162,95.956,2021-06,4281457,24795985
1456,Burundi,0,-3.3731,29.9189,2021-06,147838,537362
1457,Cabo Verde,0,16.5388,-23.0418,2021-06,918603,3605074
1458,Cambodia,0,11.55,104.9167,2021-06,1161596,2079896
1459,Cameroon,0,3.8480000000000003,11.5021,2021-06,2319430,9347317
1460,Canada,Alberta,53.9333,-116.5765,2021-06,6682783,149867317
1461,Canada,British Columbia,53.7267,-127.6476,2021-06,4244968,154112285
1462,Canada,Diamond Princess,0.0,0.0,2021-06,0,154112285
1463,Canada,Grand Princess,0.0,0.0,2021-06,377,154112662
1464,Canada,Manitoba,53.7609,-98.8139,2021-06,1575042,155687704
1465,Canada,New Brunswick,46.5653,-66.4619,2021-06,66514,155754218
1466,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-06,39719,155793937
1467,Canada,Northwest Territories,64.8255,-124.8457,2021-06,3712,155797649
1468,Canada,Nova Scotia,44.681999999999995,-63.7443,2021-06,166489,155964138
1469,Canada,Nunavut,70.2998,-83.1076,2021-06,18968,155983106
1470,Canada,Ontario,51.2538,-85.3232,2021-06,15786606,171769712
1471,Canada,Prince Edward Island,46.5107,-63.4168,2021-06,5962,171775674
1472,Canada,Quebec,52.9399,-73.5491,2021-06,10832513,182608187
1473,Canada,Repatriated Travellers,0.0,0.0,2021-06,377,182608564
1474,Canada,Saskatchewan,52.9399,-106.4509,2021-06,1392272,184000836
1475,Canada,Yukon,64.2823,-135.0,2021-06,4603,184005439
1476,Central African Republic,0,6.6111,20.9394,2021-06,206243,1014312
1477,Chad,0,15.4542,18.7322,2021-06,143379,738206
1478,Chile,0,-35.6751,-71.543,2021-06,43000865,181692168
1479,China,Anhui,31.8257,117.2264,2021-06,29124,14767515
1480,China,Beijing,40.1824,116.4142,2021-06,31045,14798560
1481,China,Chongqing,30.0572,107.874,2021-06,17342,14815902
1482,China,Fujian,26.0789,117.9874,2021-06,18743,14834645
1483,China,Gansu,35.7518,104.2861,2021-06,5633,14840278
1484,China,Guangdong,23.3417,113.4244,2021-06,76482,14916760
1485,China,Guangxi,23.8298,108.7881,2021-06,7975,14924735
1486,China,Guizhou,26.8154,106.8748,2021-06,4263,14928998
1487,China,Hainan,19.1959,109.7453,2021-06,5452,14934450
1488,China,Hebei,39.549,116.1306,2021-06,38193,14972643
1489,China,Heilongjiang,47.861999999999995,127.7615,2021-06,46748,15019391
1490,China,Henan,37.8957,114.9042,2021-06,38169,15057560
1491,China,Hong Kong,22.3,114.2,2021-06,344589,15402149
1492,China,Hubei,30.9756,112.2707,2021-06,1976629,17378778
1493,China,Hunan,27.6104,111.7088,2021-06,30508,17409286
1494,China,Inner Mongolia,44.0935,113.9448,2021-06,11357,17420643
1495,China,Jiangsu,32.9711,119.455,2021-06,21334,17441977
1496,China,Jiangxi,27.614,115.7221,2021-06,27173,17469150
1497,China,Jilin,43.6661,126.1923,2021-06,16617,17485767
1498,China,Liaoning,41.2956,122.6085,2021-06,12357,17498124
1499,China,Macau,22.1667,113.55,2021-06,1515,17499639
1500,China,Ningxia,37.2692,106.1655,2021-06,2204,17501843
1501,China,Qinghai,35.7452,95.9956,2021-06,522,17502365
1502,China,Shaanxi,35.1917,108.8701,2021-06,18026,17520391
1503,China,Shandong,36.3427,118.1498,2021-06,25607,17545998
1504,China,Shanghai,31.201999999999998,121.4491,2021-06,62715,17608713
1505,China,Shanxi,37.5777,112.2922,2021-06,7337,17616050
1506,China,Sichuan,30.6171,102.7103,2021-06,30741,17646791
1507,China,Tianjin,39.3054,117.323,2021-06,11525,17658316
1508,China,Tibet,31.6927,88.0924,2021-06,29,17658345
1509,China,Unknown,0.0,0.0,2021-06,0,17658345
1510,China,Xinjiang,41.1129,85.2401,2021-06,28420,17686765
1511,China,Yunnan,24.974,101.48700000000001,2021-06,11030,17697795
1512,China,Zhejiang,29.1832,120.0934,2021-06,39878,17737673
1513,Colombia,0,4.5709,-74.2973,2021-06,110838716,465414815
1514,Comoros,0,-11.6455,43.3333,2021-06,113130,586529
1515,Congo (Brazzaville),0,-0.228,15.8277,2021-06,353379,1719495
1516,Congo (Kinshasa),0,-4.0383,21.7587,2021-06,1048439,4888960
1517,Costa Rica,0,9.7489,-83.7534,2021-06,10008369,42398047
1518,Cote d'Ivoire,0,7.54,-5.5471,2021-06,1386559,6836631
1519,Croatia,0,45.1,15.2,2021-06,10397998,50333454
1520,Cuba,0,21.521757,-77.78116700000001,2021-06,4720487,14559315
1521,Cyprus,0,35.1264,33.4299,2021-06,2162695,8864769
1522,Czechia,0,49.8175,15.472999999999999,2021-06,48288454,241747394
1523,Denmark,Faroe Islands,61.8926,-6.9118,2021-06,21923,32831123
1524,Denmark,Greenland,71.7069,-42.6043,2021-06,1337,32832460
1525,Denmark,0,56.2639,9.5018,2021-06,8397783,41230243
1527,Djibouti,0,11.8251,42.5903,2021-06,335749,1504012
1528,Dominica,0,15.415,-61.371,2021-06,5508,27058
1529,Dominican Republic,0,18.7357,-70.1627,2021-06,9013079,44206929
1530,Ecuador,0,-1.8312,-78.1834,2021-06,12806755,58608890
1531,Egypt,0,26.820553000000004,30.802497999999996,2021-06,7941089,36624384
1532,El Salvador,0,13.7942,-88.8965,2021-06,2207285,11248210
1533,Equatorial Guinea,0,1.6508,10.2679,2021-06,251273,1214348
1534,Eritrea,0,15.1794,39.7823,2021-06,147005,576562
1535,Estonia,0,58.5953,25.0136,2021-06,3785417,16085236
1536,Eswatini,0,-26.5225,31.4659,2021-06,545184,2967131
1537,Ethiopia,0,9.145,40.4897,2021-06,7955563,36071106
1538,Fiji,0,-17.7134,178.065,2021-06,50951,64415
1539,Finland,0,61.92411,25.748151,2021-06,2732180,12520201
1540,France,French Guiana,3.9339,-53.1258,2021-06,748071,636259475
1541,France,French Polynesia,-17.6797,149.4068,2021-06,549384,636808859
1542,France,Guadeloupe,16.265,-61.551,2021-06,499636,637308495
1543,France,Martinique,14.6415,-61.0242,2021-06,351389,637659884
1544,France,Mayotte,-12.8275,45.166244,2021-06,561860,638221744
1545,France,New Caledonia,-20.904304999999997,165.618042,2021-06,3722,638225466
1546,France,Reunion,-21.1151,55.5364,2021-06,806895,639032361
1547,France,Saint Barthelemy,17.9,-62.8333,2021-06,29954,639062315
1548,France,Saint Pierre and Miquelon,46.8852,-56.3159,2021-06,739,639063054
1549,France,St Martin,18.0708,-63.0501,2021-06,63784,639126838
1550,France,Wallis and Futuna,-14.2938,-178.1165,2021-06,13166,639140004
1551,France,0,46.2276,2.2137,2021-06,164598847,803738851
1552,Gabon,0,-0.8037,11.6094,2021-06,718341,3206570
1553,Gambia,0,13.4432,-15.3101,2021-06,174757,906047
1554,Georgia,0,42.3154,43.3569,2021-06,10310740,51481750
1555,Germany,0,51.165690999999995,10.451526,2021-06,107935092,508126833
1556,Ghana,0,7.9465,-1.0232,2021-06,2747636,14637612
1557,Greece,0,39.0742,21.8243,2021-06,12038950,48097121
1558,Grenada,0,12.1165,-61.678999999999995,2021-06,4669,26664
1559,Guatemala,0,15.7835,-90.2308,2021-06,7967168,35771579
1560,Guinea,0,9.9456,-9.6966,2021-06,679957,3349868
1561,Guinea-Bissau,0,11.8037,-15.1804,2021-06,110597,588223
1562,Guyana,0,4.860416000000001,-58.93018000000001,2021-06,539507,2040228
1563,Haiti,0,18.9712,-72.2852,2021-06,480033,2283068
1564,Holy See,0,41.9029,12.4534,2021-06,783,4725
1565,Honduras,0,15.2,-86.2419,2021-06,7242430,33528079
1566,Hungary,0,47.1625,19.5033,2021-06,23400535,105481032
1567,Iceland,0,64.9631,-19.0208,2021-06,191913,1094511
1568,India,0,20.593684,78.96288,2021-06,856974051,2981059310
1569,Indonesia,0,-0.7893,113.9213,2021-06,56784966,257994199
1570,Iran,0,32.427908,53.68804599999999,2021-06,88626070,367645506
1571,Iraq,0,33.223191,43.679291,2021-06,36808594,157684859
1572,Ireland,0,53.1424,-7.6921,2021-06,7754797,39713843
1573,Israel,0,31.046051000000002,34.851612,2021-06,24360604,133953444
1574,Italy,0,41.87194,12.56738,2021-06,123098219,600292623
1575,Jamaica,0,18.1096,-77.2975,2021-06,1432598,5992369
1576,Japan,0,36.204824,138.252924,2021-06,22530111,92489969
1577,Jordan,0,31.24,36.51,2021-06,21588266,96690343
1578,Kazakhstan,0,48.0196,66.9237,2021-06,13383221,57090631
1579,Kenya,0,-0.0236,37.9062,2021-06,5130690,23672225
1580,Kiribati,0,-3.3704,-168.734,2021-06,58,82
1581,"Korea, South",0,35.907757000000004,127.766922,2021-06,4333401,18903287
1583,Kuwait,0,29.311659999999996,47.481766,2021-06,9636830,41638932
1584,Kyrgyzstan,0,41.20438,74.766098,2021-06,3269442,16341778
1585,Laos,0,19.856270000000002,102.495496,2021-06,58648,112922
1586,Latvia,0,56.8796,24.6032,2021-06,3944397,17480178
1587,Lebanon,0,33.8547,35.8623,2021-06,15741385,75543553
1588,Lesotho,0,-29.61,28.2336,2021-06,318984,1725476
1589,Liberia,0,6.4280550000000005,-9.429499,2021-06,79863,374194
1590,Libya,0,26.3351,17.228331,2021-06,5500266,26974613
1591,Liechtenstein,0,47.14,9.55,2021-06,90427,490602
1592,Lithuania,0,55.1694,23.8813,2021-06,8049112,39005677
1593,Luxembourg,0,49.8153,6.1296,2021-06,2042205,10610609
1595,Madagascar,0,-18.766947000000002,46.869107,2021-06,1215865,5018283
1596,Malawi,0,-13.2543,34.3015,2021-06,1010012,5184472
1597,Malaysia,0,4.210483999999999,101.97576600000001,2021-06,19387019,66112535
1598,Maldives,0,3.2028,73.2207,2021-06,2043479,5761741
1599,Mali,0,17.570692,-3.9961660000000006,2021-06,416277,1925385
1600,Malta,0,35.9375,14.3754,2021-06,886941,4458835
1601,Marshall Islands,0,7.1315,171.1845,2021-06,116,700
1602,Mauritania,0,21.0079,-10.9408,2021-06,585162,3135568
1603,Mauritius,0,-20.348404000000002,57.552152,2021-06,48643,176648
1604,Mexico,0,23.6345,-102.5528,2021-06,71460944,377117322
1605,Micronesia,0,7.4256,150.5508,2021-06,29,156
1606,Moldova,0,47.4116,28.3699,2021-06,7422245,37510508
1607,Monaco,0,43.7333,7.4167,2021-06,73562,364367
1608,Mongolia,0,46.8625,103.8467,2021-06,2435044,4722817
1609,Montenegro,0,42.708678000000006,19.37439,2021-06,2899347,14648344
1610,Morocco,0,31.7917,-7.0926,2021-06,15223251,86631535
1611,Mozambique,0,-18.665695,35.529562,2021-06,2100434,10299306
1612,Namibia,0,-22.9576,18.4904,2021-06,2012149,8014130
1613,Nepal,0,28.1667,84.25,2021-06,17681261,63216497
1614,Netherlands,Aruba,12.5211,-69.9683,2021-06,321462,181788074
1615,Netherlands,"Bonaire, Sint Eustatius and Saba",12.1784,-68.2385,2021-06,47154,181835228
1616,Netherlands,Curacao,12.1696,-68.99,2021-06,356800,182192028
1617,Netherlands,Sint Maarten,18.0425,-63.0548,2021-06,73581,182265609
1618,Netherlands,0,52.1326,5.2913,2021-06,48542576,230808185
1619,New Zealand,Cook Islands,-21.2367,-159.7777,2021-06,29,357933
1620,New Zealand,0,-40.9006,174.886,2021-06,78585,436518
1621,Nicaragua,0,12.865416,-85.207229,2021-06,223973,1187518
1622,Niger,0,17.607789,8.081666,2021-06,158171,860288
1623,Nigeria,0,9.082,8.6753,2021-06,4846136,26596586
1624,North Macedonia,0,41.6086,21.7453,2021-06,4510728,22040021
1625,Norway,0,60.472,8.4689,2021-06,3727834,16388192
1626,Oman,0,21.512583,55.923255000000005,2021-06,6962186,30361447
1627,Pakistan,0,30.3753,69.3451,2021-06,27361566,124764507
1628,Palau,0,7.515,134.5825,2021-06,0,0
1629,Panama,0,8.538,-80.7821,2021-06,11316990,61022309
1630,Papua New Guinea,0,-6.314993,143.95555,2021-06,484151,1288186
1631,Paraguay,0,-23.4425,-58.4438,2021-06,11443369,41142526
1632,Peru,0,-9.19,-75.0152,2021-06,58271583,271282626
1633,Philippines,0,12.879721,121.77401699999999,2021-06,38475246,147978265
1634,Poland,0,51.9194,19.1451,2021-06,83443941,389401302
1635,Portugal,0,39.3999,-8.2245,2021-06,24982021,136242746
1636,Qatar,0,25.3548,51.1839,2021-06,6380927,32196805
1637,Romania,0,45.9432,24.9668,2021-06,31311803,160244745
1638,Russia,0,61.52401,105.31875600000001,2021-06,150810051,775591984
1639,Rwanda,0,-1.9403,29.8739,2021-06,887311,3774364
1640,Saint Kitts and Nevis,0,17.357822,-62.782998,2021-06,6869,13065
1641,Saint Lucia,0,13.9094,-60.9789,2021-06,150484,627280
1642,Saint Vincent and the Grenadines,0,12.9843,-61.2872,2021-06,62355,274149
1643,Samoa,0,-13.759,-172.1046,2021-06,87,481
1644,San Marino,0,43.9424,12.4578,2021-06,147628,741409
1645,Sao Tome and Principe,0,0.1864,6.6131,2021-06,68384,340392
1646,Saudi Arabia,0,23.885942,45.079162,2021-06,13598087,70807865
1647,Senegal,0,14.4974,-14.4524,2021-06,1222973,6220884
1648,Serbia,0,44.0165,21.0059,2021-06,20734631,99153623
1649,Seychelles,0,-4.6796,55.492,2021-06,396230,981433
1650,Sierra Leone,0,8.460555000000001,-11.779889,2021-06,134725,684805
1651,Singapore,0,1.2833,103.8333,2021-06,1807745,10607907
1652,Slovakia,0,48.669,19.699,2021-06,22436114,111009097
1653,Slovenia,0,46.1512,14.9955,2021-06,7433087,36835812
1654,Solomon Islands,0,-9.6457,160.1562,2021-06,580,3273
1655,Somalia,0,5.152149,46.199616,2021-06,429660,1807624
1656,South Africa,0,-30.5595,22.9375,2021-06,51857577,270724194
1657,South Sudan,0,6.877000000000001,31.307,2021-06,311481,1478107
1658,Spain,0,40.463667,-3.7492199999999998,2021-06,108558503,562564410
1659,Sri Lanka,0,7.873054,80.77179699999999,2021-06,6594044,20029206
1660,Sudan,0,12.8628,30.2176,2021-06,1049962,5609983
1661,Summer Olympics 2020,0,35.6491,139.7737,2021-06,46,46
1662,Suriname,0,3.9193,-56.0278,2021-06,542800,1917090
1663,Sweden,0,60.128161,18.643501,2021-06,31413932,141929546
1664,Switzerland,0,46.8182,8.2275,2021-06,20308822,105648468
1665,Syria,0,34.802075,38.996815000000005,2021-06,724055,3335780
1666,Taiwan*,0,23.7,121.0,2021-06,372230,576898
1667,Tajikistan,0,38.861,71.2761,2021-06,398703,2400669
1668,Tanzania,0,-6.369028,34.888822,2021-06,14761,89075
1669,Thailand,0,15.870032,100.992541,2021-06,5966909,12197867
1670,Timor-Leste,0,-8.874217,125.727539,2021-06,241620,425277
1671,Togo,0,8.6195,0.8248,2021-06,396186,1687246
1672,Tonga,0,-21.179000000000002,-175.1982,2021-06,0,0
1673,Trinidad and Tobago,0,10.6918,-61.2225,2021-06,843823,2264850
1674,Tunisia,0,33.886917,9.537499,2021-06,10912985,47450509
1675,Turkey,0,38.9637,35.2433,2021-06,154942174,656018765
1676,US,0,40.0,-100.0,2021-06,974293509,5227923980
1677,Uganda,0,1.373333,32.290275,2021-06,1869904,7805499
1678,Ukraine,0,48.3794,31.1656,2021-06,66254210,306391494
1679,United Arab Emirates,0,23.424076,53.847818000000004,2021-06,17473058,77975868
1680,United Kingdom,Anguilla,18.2206,-63.0686,2021-06,3161,597685000
1681,United Kingdom,Bermuda,32.3078,-64.7505,2021-06,72530,597757530
1682,United Kingdom,British Virgin Islands,18.4207,-64.64,2021-06,7592,597765122
1683,United Kingdom,Cayman Islands,19.3133,-81.2546,2021-06,17360,597782482
1684,United Kingdom,Channel Islands,49.3723,-2.3644,2021-06,0,597782482
1685,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2021-06,1827,597784309
1686,United Kingdom,Gibraltar,36.1408,-5.3536,2021-06,125203,597909512
1687,United Kingdom,Guernsey,49.448196,-2.58949,2021-06,23963,597933475
1688,United Kingdom,Isle of Man,54.2361,-4.5481,2021-06,46415,597979890
1689,United Kingdom,Jersey,49.2138,-2.1358,2021-06,95856,598075746
1690,United Kingdom,Montserrat,16.742498,-62.187366000000004,2021-06,580,598076326
1691,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,2021-06,116,598076442
1692,United Kingdom,Turks and Caicos Islands,21.694000000000003,-71.7979,2021-06,70241,598146683
1693,United Kingdom,0,55.3781,-3.4360000000000004,2021-06,133527562,731674245
1694,Uruguay,0,-32.5228,-55.7658,2021-06,9868526,26215339
1695,Uzbekistan,0,41.377491,64.585262,2021-06,3038297,15338586
1696,Vanuatu,0,-15.3767,166.9592,2021-06,116,466
1697,Venezuela,0,6.4238,-66.5897,2021-06,7376018,30687627
1698,Vietnam,0,14.058323999999999,108.277199,2021-06,340563,737656
1699,West Bank and Gaza,0,31.9522,35.2332,2021-06,9040052,41586081
1700,Winter Olympics 2022,0,39.9042,116.4074,2021-06,0,0
1701,Yemen,0,15.552726999999999,48.516388,2021-06,198760,771918
1702,Zambia,0,-13.133897,27.849332,2021-06,3489048,14354519
1703,Zimbabwe,0,-19.015438,29.154857,2021-06,1212502,6260357
1704,Afghanistan,0,33.93911,67.709953,2021-07,4098934,15243821
1705,Albania,0,41.1533,20.1683,2021-07,3981222,23577426
1706,Algeria,0,28.0339,1.6596,2021-07,4578727,25253532
1707,Andorra,0,42.5063,1.5218,2021-07,427880,2495298
1708,Angola,0,-11.2027,17.8739,2021-07,1219907,5664729
1709,Antarctica,0,-71.9499,23.346999999999998,2021-07,0,0
1710,Antigua and Barbuda,0,17.0608,-61.7964,2021-07,38205,194019
1711,Argentina,0,-38.4161,-63.6167,2021-07,141601976,614070202
1712,Armenia,0,40.0691,45.0382,2021-07,6818421,40789825
1713,Australia,Australian Capital Territory,-35.4735,149.0124,2021-07,3720,5153293
1714,Australia,New South Wales,-33.8688,151.2093,2021-07,210915,5364208
1715,Australia,Northern Territory,-12.4634,130.8456,2021-07,5697,5369905
1716,Australia,Queensland,-27.4698,153.0251,2021-07,52595,5422500
1717,Australia,South Australia,-34.9285,138.6007,2021-07,24974,5447474
1718,Australia,Tasmania,-42.8821,147.3272,2021-07,7020,5454494
1719,Australia,Victoria,-37.8136,144.9631,2021-07,624079,6078573
1720,Australia,Western Australia,-31.9505,115.8605,2021-07,31202,6109775
1721,Austria,0,47.5162,14.5501,2021-07,19607987,112931035
1722,Azerbaijan,0,40.1431,47.5769,2021-07,10158186,58623100
1723,Bahamas,0,25.025885,-78.035889,2021-07,404209,2101423
